Year_of_Release,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,User_Count
2009,0.44,0.39,0.21,0.16,1.21,87,77.0,355.0
2009,0.52,0.16,0.08,0.1,0.85,83,77.0,115.0
2009,0.42,0.25,0.0,0.11,0.78,81,77.0,9.0
2009,0.12,0.09,0.0,0.04,0.25,80,77.0,40.0
2009,0.4,0.02,0.0,0.03,0.45,80,77.0,37.0
2009,0.19,0.0,0.03,0.02,0.24,80,77.0,47.0
2009,0.65,0.4,0.0,0.19,1.24,79,77.0,308.0
2009,0.49,0.17,0.0,0.06,0.73,78,77.0,9.0
2009,0.31,0.21,0.0,0.06,0.58,74,77.0,6.0
2009,0.12,0.21,0.0,0.04,0.37,73,77.0,21.0
2009,0.01,0.05,0.0,0.01,0.07,72,77.0,125.0
2009,0.44,0.14,0.0,0.06,0.64,72,77.0,22.0
2009,0.02,0.02,0.0,0.0,0.04,72,77.0,16.0
2009,0.6,2.45,0.05,0.52,3.62,91,76.0,203.0
2009,0.92,0.4,0.0,0.2,1.52,88,76.0,95.0
2009,0.45,0.23,0.0,0.07,0.76,87,76.0,19.0
2009,0.99,6.42,0.0,0.6,8.01,86,76.0,886.0
2009,0.54,0.27,0.0,0.13,0.94,83,76.0,162.0
2009,0.88,0.02,0.0,0.08,0.97,82,76.0,34.0
2009,0.12,0.0,0.0,0.01,0.13,80,76.0,16.0
2009,1.67,0.3,0.02,0.18,2.16,79,76.0,110.0
2009,0.12,0.58,0.03,0.08,0.81,78,76.0,29.0
2009,0.3,0.24,0.0,0.06,0.6,77,76.0,94.0
2009,0.24,0.12,0.0,0.06,0.42,75,76.0,18.0
2009,0.11,0.15,0.0,0.06,0.32,72,76.0,24.0
2009,0.0,0.08,0.0,0.02,0.1,70,76.0,77.0
2009,0.15,0.34,0.0,0.06,0.55,70,76.0,7.0
2009,0.08,0.0,0.0,0.01,0.09,69,76.0,8.0
2009,0.13,0.06,0.0,0.03,0.22,68,76.0,7.0
2009,0.09,0.1,0.0,0.02,0.21,67,76.0,33.0
2009,0.21,0.07,0.08,0.03,0.39,66,76.0,70.0
2009,0.59,1.79,0.01,0.23,2.62,90,75.0,133.0
2009,0.0,0.08,0.0,0.01,0.09,87,75.0,435.0
2009,1.96,1.41,1.08,0.64,5.09,84,75.0,667.0
2009,2.11,0.93,0.12,0.34,3.5,83,75.0,523.0
2009,0.0,0.03,0.0,0.01,0.03,82,75.0,308.0
2009,0.46,0.02,0.01,0.05,0.54,81,75.0,25.0
2009,0.32,0.09,0.0,0.04,0.45,80,75.0,6.0
2009,0.16,0.13,0.0,0.04,0.33,79,75.0,12.0
2009,0.0,0.12,0.0,0.02,0.14,77,75.0,589.0
2009,0.28,0.22,0.0,0.06,0.56,72,75.0,128.0
2009,0.26,0.2,0.0,0.05,0.52,70,75.0,4.0
2009,0.09,0.02,0.0,0.01,0.12,68,75.0,6.0
2009,0.17,0.15,0.0,0.04,0.37,62,75.0,26.0
2009,0.13,0.03,0.0,0.03,0.19,60,75.0,12.0
2009,0.05,0.0,0.0,0.0,0.05,58,75.0,20.0
2009,0.36,0.08,0.02,0.04,0.51,56,75.0,33.0
2009,0.05,0.02,0.0,0.01,0.08,55,75.0,13.0
2009,0.11,0.01,0.0,0.16,0.28,55,75.0,13.0
2009,0.11,0.01,0.0,0.01,0.14,47,75.0,4.0
2009,9.01,8.49,2.53,1.77,21.79,80,74.0,52.0
2009,1.2,0.97,0.17,0.42,2.75,79,74.0,211.0
2009,0.17,0.11,0.01,0.03,0.32,76,74.0,41.0
2009,0.52,0.25,0.0,0.12,0.9,74,74.0,10.0
2009,0.25,0.27,0.0,0.11,0.63,71,74.0,77.0
2009,0.12,0.17,0.01,0.06,0.36,71,74.0,62.0
2009,0.04,0.0,0.0,0.0,0.05,71,74.0,21.0
2009,0.62,0.31,0.0,0.09,1.02,71,74.0,25.0
2009,0.45,0.3,0.0,0.08,0.83,69,74.0,38.0
2009,0.19,0.23,0.0,0.05,0.47,68,74.0,5.0
2009,0.03,0.02,0.05,0.01,0.11,68,74.0,18.0
2009,0.08,0.11,0.0,0.04,0.24,67,74.0,36.0
2009,0.13,0.12,0.0,0.03,0.28,59,74.0,50.0
2009,2.03,1.04,0.58,0.52,4.16,94,73.0,330.0
2009,1.82,0.7,0.15,0.26,2.94,93,73.0,292.0
2009,0.28,0.49,0.03,0.27,1.06,90,73.0,146.0
2009,1.74,1.21,1.87,0.51,5.33,83,73.0,2483.0
2009,0.07,0.03,0.0,0.01,0.11,82,73.0,7.0
2009,0.34,0.25,0.0,0.1,0.68,81,73.0,20.0
2009,0.01,0.02,0.0,0.0,0.03,76,73.0,9.0
2009,0.12,0.06,0.27,0.02,0.47,75,73.0,21.0
2009,0.49,0.15,0.0,0.09,0.73,74,73.0,51.0
2009,0.01,0.03,0.0,0.01,0.05,74,73.0,261.0
2009,0.09,0.05,0.0,0.01,0.16,74,73.0,6.0
2009,0.68,0.15,0.0,0.08,0.9,73,73.0,82.0
2009,0.31,0.19,0.02,0.06,0.58,73,73.0,51.0
2009,0.01,0.0,0.0,0.0,0.02,72,73.0,129.0
2009,0.29,0.16,0.04,0.05,0.54,71,73.0,64.0
2009,0.12,0.12,0.01,0.03,0.28,70,73.0,87.0
2009,0.0,0.03,0.0,0.01,0.04,70,73.0,125.0
2009,0.15,0.09,0.0,0.02,0.27,69,73.0,59.0
2009,0.0,0.01,0.0,0.0,0.02,69,73.0,73.0
2009,0.17,0.5,0.0,0.11,0.79,69,73.0,19.0
2009,0.15,0.11,0.0,0.03,0.28,69,73.0,22.0
2009,0.07,0.0,0.06,0.01,0.14,68,73.0,21.0
2009,0.13,0.03,0.0,0.02,0.19,67,73.0,7.0
2009,0.25,0.29,0.0,0.07,0.61,67,73.0,4.0
2009,0.12,0.03,0.03,0.02,0.2,65,73.0,15.0
2009,0.11,0.07,0.07,0.03,0.29,64,73.0,15.0
2009,0.16,0.01,0.04,0.02,0.24,59,73.0,28.0
2009,1.54,0.8,0.04,0.24,2.62,82,72.0,454.0
2009,0.62,0.04,0.0,0.06,0.72,77,72.0,24.0
2009,0.15,0.14,0.0,0.03,0.32,75,72.0,46.0
2009,0.2,0.11,0.0,0.05,0.35,73,72.0,9.0
2009,0.32,0.2,0.21,0.06,0.79,72,72.0,150.0
2009,0.1,0.06,0.01,0.03,0.19,72,72.0,57.0
2009,0.4,0.11,0.0,0.05,0.56,71,72.0,31.0
2009,0.0,0.03,0.0,0.01,0.04,70,72.0,204.0
2009,0.15,0.62,0.0,0.11,0.87,69,72.0,30.0
2009,0.08,0.29,0.0,0.16,0.52,68,72.0,14.0
2009,0.41,0.21,0.01,0.1,0.74,67,72.0,50.0
2009,0.43,0.47,0.05,0.28,1.23,63,72.0,69.0
2009,0.07,0.05,0.03,0.02,0.18,62,72.0,28.0
2009,0.53,0.16,0.42,0.06,1.17,62,72.0,36.0
2009,0.59,0.03,0.0,0.05,0.66,62,72.0,11.0
2009,0.12,0.0,0.0,0.01,0.13,60,72.0,21.0
2009,0.37,0.19,0.11,0.1,0.77,57,72.0,58.0
2009,0.09,0.02,0.32,0.01,0.44,55,72.0,22.0
2009,0.01,0.04,0.0,0.01,0.07,86,71.0,597.0
2009,4.34,1.34,0.06,0.61,6.34,83,71.0,1163.0
2009,0.1,0.01,0.12,0.02,0.25,83,71.0,47.0
2009,0.17,0.01,0.0,0.01,0.19,82,71.0,8.0
2009,0.02,0.04,0.0,0.01,0.07,77,71.0,233.0
2009,0.12,0.0,0.01,0.01,0.13,76,71.0,15.0
2009,0.22,0.1,0.23,0.03,0.58,71,71.0,38.0
2009,0.02,0.0,0.0,0.0,0.02,71,71.0,38.0
2009,0.22,0.22,0.08,0.09,0.61,70,71.0,51.0
2009,0.47,0.29,0.0,0.13,0.89,70,71.0,16.0
2009,0.15,0.12,0.0,0.05,0.33,66,71.0,17.0
2009,0.13,0.01,0.0,0.01,0.15,66,71.0,8.0
2009,0.12,0.11,0.0,0.05,0.28,66,71.0,7.0
2009,0.0,0.03,0.0,0.0,0.04,64,71.0,17.0
2009,0.14,0.1,0.01,0.04,0.29,61,71.0,25.0
2009,0.35,0.02,0.0,0.03,0.4,61,71.0,36.0
2009,0.14,0.02,0.01,0.01,0.18,56,71.0,55.0
2009,0.38,0.25,0.0,0.11,0.74,54,71.0,57.0
2009,0.07,0.03,0.0,0.01,0.11,50,71.0,8.0
2009,0.27,0.09,0.0,0.04,0.4,43,71.0,7.0
2009,0.71,0.41,0.05,0.12,1.3,80,70.0,132.0
2009,0.09,0.0,0.04,0.01,0.14,77,70.0,13.0
2009,0.0,0.01,0.0,0.0,0.01,75,70.0,112.0
2009,0.06,0.09,0.0,0.02,0.17,72,70.0,60.0
2009,0.02,0.01,0.0,0.0,0.03,72,70.0,78.0
2009,0.13,0.07,0.07,0.02,0.3,69,70.0,57.0
2009,0.11,0.05,0.0,0.01,0.17,68,70.0,9.0
2009,0.09,0.18,0.0,0.04,0.31,66,70.0,45.0
2009,0.2,0.19,0.0,0.04,0.43,65,70.0,4.0
2009,0.12,0.02,0.0,0.02,0.16,62,70.0,16.0
2009,0.14,0.03,0.15,0.02,0.34,62,70.0,26.0
2009,0.37,0.2,0.0,0.06,0.63,55,70.0,110.0
2009,0.36,0.29,0.0,0.07,0.72,55,70.0,28.0
2009,0.1,0.01,0.0,0.01,0.12,53,70.0,27.0
2009,0.01,0.97,0.0,0.1,1.08,90,69.0,2981.0
2009,0.92,0.48,0.0,0.15,1.55,89,69.0,49.0
2009,0.69,1.4,0.04,0.52,2.65,84,69.0,113.0
2009,0.39,0.2,0.0,0.06,0.65,80,69.0,20.0
2009,0.75,0.0,0.0,0.06,0.81,80,69.0,14.0
2009,0.24,0.0,0.0,0.02,0.26,78,69.0,7.0
2009,0.0,0.01,0.0,0.0,0.01,78,69.0,49.0
2009,0.0,0.0,0.03,0.0,0.03,77,69.0,30.0
2009,0.0,0.02,0.0,0.01,0.02,76,69.0,18.0
2009,0.0,0.26,0.0,0.09,0.35,69,69.0,7.0
2009,0.47,0.23,0.01,0.08,0.79,65,69.0,60.0
2009,0.64,0.34,0.01,0.1,1.09,54,69.0,198.0
2009,0.03,0.0,0.0,0.0,0.04,44,69.0,19.0
2009,0.65,0.37,0.0,0.11,1.13,85,68.0,108.0
2009,2.03,0.13,0.0,0.21,2.37,85,68.0,58.0
2009,0.32,0.01,0.0,0.03,0.35,79,68.0,16.0
2009,0.0,0.03,0.0,0.01,0.04,72,68.0,380.0
2009,0.08,0.0,0.0,0.01,0.1,72,68.0,6.0
2009,0.41,0.22,0.0,0.06,0.69,70,68.0,6.0
2009,0.14,0.14,0.02,0.03,0.33,68,68.0,55.0
2009,0.03,0.02,0.38,0.02,0.45,65,68.0,10.0
2009,0.17,0.11,0.0,0.03,0.31,64,68.0,11.0
2009,0.09,0.02,0.0,0.01,0.12,64,68.0,14.0
2009,0.11,0.03,0.0,0.01,0.16,62,68.0,14.0
2009,0.2,0.07,0.0,0.03,0.29,61,68.0,6.0
2009,0.0,0.04,0.0,0.01,0.05,61,68.0,51.0
2009,0.12,0.05,0.02,0.02,0.21,55,68.0,16.0
2009,0.41,0.0,0.0,0.03,0.44,53,68.0,5.0
2009,0.16,0.07,0.0,0.02,0.25,50,68.0,11.0
2009,0.11,0.03,0.0,0.01,0.15,48,68.0,17.0
2009,0.87,0.0,0.0,0.07,0.94,83,67.0,37.0
2009,0.3,1.27,0.46,0.26,2.28,78,67.0,76.0
2009,0.14,0.0,0.0,0.01,0.15,75,67.0,6.0
2009,0.08,0.0,0.03,0.01,0.12,70,67.0,15.0
2009,0.0,0.02,0.0,0.0,0.02,68,67.0,42.0
2009,0.0,0.02,0.0,0.0,0.02,67,67.0,86.0
2009,0.16,0.03,0.0,0.02,0.2,65,67.0,9.0
2009,0.13,0.18,0.0,0.29,0.6,61,67.0,14.0
2009,1.26,0.02,0.0,0.1,1.38,60,67.0,7.0
2009,0.0,0.02,0.0,0.0,0.02,57,67.0,42.0
2009,0.06,0.04,0.0,0.01,0.11,49,67.0,16.0
2009,0.0,0.0,0.08,0.0,0.08,43,67.0,6.0
2009,0.1,0.01,0.01,0.01,0.14,35,67.0,19.0
2009,0.59,0.29,0.0,0.09,0.97,79,66.0,15.0
2009,0.52,0.14,0.0,0.06,0.72,75,66.0,30.0
2009,0.15,0.02,0.03,0.01,0.22,75,66.0,22.0
2009,0.12,0.03,0.0,0.01,0.17,63,66.0,7.0
2009,0.06,0.0,0.03,0.0,0.1,63,66.0,10.0
2009,0.13,0.04,0.19,0.03,0.38,61,66.0,19.0
2009,1.04,0.66,0.0,0.18,1.88,49,66.0,13.0
2009,0.73,0.96,0.01,0.22,1.91,83,65.0,134.0
2009,0.09,0.0,0.0,0.01,0.11,77,65.0,13.0
2009,0.23,0.46,0.05,0.17,0.91,76,65.0,53.0
2009,0.02,0.02,0.0,0.0,0.04,72,65.0,57.0
2009,0.3,0.16,0.0,0.07,0.54,70,65.0,19.0
2009,0.16,0.37,0.01,0.21,0.74,69,65.0,31.0
2009,0.21,0.01,0.0,0.02,0.23,66,65.0,4.0
2009,0.15,0.06,0.0,0.03,0.25,65,65.0,4.0
2009,0.07,0.0,0.0,0.01,0.09,62,65.0,11.0
2009,0.15,0.07,0.05,0.02,0.29,61,65.0,35.0
2009,0.08,0.01,0.0,0.01,0.1,53,65.0,4.0
2009,0.09,0.02,0.0,0.01,0.13,51,65.0,21.0
2009,0.07,0.0,0.0,0.01,0.08,49,65.0,8.0
2009,0.1,0.02,0.0,0.2,0.32,87,64.0,5.0
2009,0.12,0.07,0.0,0.02,0.21,71,64.0,64.0
2009,0.22,0.27,0.01,0.11,0.61,70,64.0,55.0
2009,0.12,0.21,0.0,0.04,0.37,66,64.0,9.0
2009,0.18,0.04,0.0,0.02,0.24,62,64.0,36.0
2009,0.07,0.11,0.0,0.01,0.19,60,64.0,77.0
2009,0.13,0.17,0.0,0.06,0.36,59,64.0,28.0
2009,0.43,0.29,0.0,0.07,0.79,48,64.0,5.0
2009,8.52,3.59,0.08,1.28,13.47,94,63.0,2698.0
2009,4.99,3.64,0.38,1.6,10.6,94,63.0,2073.0
2009,0.2,0.15,0.0,0.04,0.39,71,63.0,23.0
2009,0.18,0.27,0.0,0.15,0.61,71,63.0,28.0
2009,0.09,0.22,0.0,0.06,0.38,70,63.0,21.0
2009,0.13,0.2,0.0,0.04,0.37,70,63.0,7.0
2009,0.21,0.13,0.0,0.04,0.38,70,63.0,7.0
2009,0.09,0.01,0.0,0.01,0.11,66,63.0,6.0
2009,0.12,0.0,0.0,0.01,0.13,64,63.0,4.0
2009,0.7,0.52,0.0,0.13,1.35,63,63.0,6.0
2009,0.18,0.17,0.0,0.04,0.39,43,63.0,19.0
2009,0.12,0.2,0.07,0.12,0.51,80,62.0,45.0
2009,0.19,0.01,0.0,0.02,0.21,76,62.0,35.0
2009,0.23,0.64,0.0,0.11,0.98,75,62.0,17.0
2009,0.12,0.18,0.0,0.03,0.33,70,62.0,15.0
2009,0.16,0.05,0.0,0.02,0.24,65,62.0,57.0
2009,0.01,0.01,0.0,0.0,0.03,63,62.0,5.0
2009,0.14,0.0,0.0,0.01,0.15,60,62.0,10.0
2009,0.14,0.02,0.0,0.01,0.17,51,62.0,12.0
2009,0.08,0.0,0.03,0.01,0.11,50,62.0,9.0
2009,0.3,0.03,0.0,0.03,0.36,49,62.0,14.0
2009,2.52,0.09,0.0,0.22,2.83,85,61.0,90.0
2009,0.9,0.38,0.0,0.12,1.4,72,61.0,14.0
2009,0.03,0.0,0.0,0.0,0.04,67,61.0,9.0
2009,0.12,0.05,0.0,0.03,0.2,65,61.0,27.0
2009,0.0,0.03,0.0,0.0,0.03,64,61.0,35.0
2009,0.19,0.04,0.0,0.02,0.25,53,61.0,10.0
2009,0.09,0.01,0.0,0.01,0.1,66,60.0,5.0
2009,0.28,0.39,0.0,0.08,0.75,60,60.0,8.0
2009,0.28,0.39,0.0,0.08,0.75,58,60.0,8.0
2009,0.05,0.0,0.0,0.0,0.05,58,60.0,5.0
2009,0.24,0.12,0.0,0.04,0.4,55,60.0,7.0
2009,0.0,0.02,0.0,0.0,0.02,55,60.0,31.0
2009,0.11,0.03,0.0,0.02,0.17,53,60.0,22.0
2009,0.23,0.15,0.0,0.04,0.42,71,59.0,18.0
2009,0.07,0.03,0.02,0.01,0.13,50,59.0,15.0
2009,0.05,0.03,0.0,0.01,0.09,30,59.0,33.0
2009,0.0,0.05,0.0,0.01,0.06,83,58.0,387.0
2009,0.0,0.02,0.0,0.0,0.03,67,58.0,8.0
2009,0.2,0.0,0.0,0.02,0.21,63,58.0,5.0
2009,0.16,0.15,0.0,0.04,0.34,61,58.0,4.0
2009,0.16,0.1,0.0,0.03,0.29,57,58.0,17.0
2009,0.14,0.01,0.0,0.01,0.15,54,58.0,5.0
2009,0.17,0.01,0.0,0.02,0.2,53,58.0,4.0
2009,0.07,0.0,0.01,0.01,0.09,45,58.0,8.0
2009,0.53,0.39,0.0,0.17,1.09,86,57.0,87.0
2009,0.41,0.23,0.0,0.11,0.74,76,57.0,9.0
2009,0.01,0.0,0.0,0.0,0.02,67,57.0,49.0
2009,0.0,0.01,0.0,0.0,0.02,67,57.0,54.0
2009,0.13,0.06,0.02,0.02,0.23,59,57.0,12.0
2009,0.09,0.15,0.0,0.08,0.32,55,57.0,10.0
2009,0.13,0.06,0.05,0.02,0.25,64,56.0,11.0
2009,0.07,0.01,0.01,0.01,0.1,39,56.0,34.0
2009,0.06,0.01,0.0,0.01,0.07,36,56.0,50.0
2009,0.07,0.0,0.0,0.01,0.07,58,55.0,4.0
2009,0.1,0.22,0.0,0.04,0.37,51,55.0,22.0
2009,0.05,0.0,0.0,0.0,0.05,42,55.0,8.0
2009,0.1,0.0,0.0,0.01,0.11,51,54.0,5.0
2009,0.1,0.02,0.02,0.01,0.14,50,54.0,14.0
2009,0.05,0.11,0.0,0.02,0.18,44,54.0,11.0
2009,0.1,0.0,0.0,0.01,0.11,68,53.0,4.0
2009,0.56,0.0,0.0,0.05,0.61,64,53.0,26.0
2009,0.04,0.0,0.0,0.0,0.05,62,53.0,4.0
2009,0.11,0.01,0.03,0.01,0.16,57,53.0,46.0
2009,0.13,0.02,0.0,0.02,0.17,51,53.0,20.0
2009,0.19,0.18,0.0,0.07,0.43,43,53.0,16.0
2009,0.06,0.01,0.0,0.01,0.08,35,53.0,10.0
2009,1.49,0.46,0.0,0.18,2.12,62,52.0,54.0
2009,0.2,0.02,0.0,0.02,0.24,60,52.0,9.0
2009,0.13,0.12,0.0,0.03,0.28,50,52.0,6.0
2009,0.25,0.05,0.0,0.03,0.32,50,52.0,16.0
2009,0.07,0.01,0.0,0.01,0.08,46,52.0,12.0
2009,0.13,0.02,0.0,0.01,0.16,61,51.0,19.0
2009,0.51,0.21,0.0,0.07,0.79,76,50.0,30.0
2009,0.42,0.03,0.0,0.04,0.49,61,50.0,8.0
2009,0.14,0.0,0.0,0.01,0.16,60,50.0,4.0
2009,1.2,0.0,0.0,0.09,1.29,56,50.0,5.0
2009,0.05,0.04,0.0,0.01,0.11,56,50.0,4.0
2009,0.13,0.18,0.0,0.04,0.35,48,50.0,53.0
2009,0.05,0.01,0.0,0.0,0.06,42,50.0,4.0
2009,0.07,0.0,0.0,0.01,0.08,31,50.0,11.0
2009,0.02,0.03,0.0,0.01,0.05,76,49.0,539.0
2009,0.0,0.02,0.0,0.01,0.03,66,49.0,9.0
2009,0.0,0.02,0.0,0.0,0.02,42,49.0,22.0
2009,0.09,0.01,0.0,0.01,0.11,53,48.0,4.0
2009,0.09,0.0,0.0,0.01,0.1,44,48.0,76.0
2009,0.11,0.07,0.0,0.03,0.21,43,48.0,13.0
2009,0.12,0.0,0.0,0.01,0.13,36,48.0,4.0
2009,0.04,0.03,0.0,0.01,0.08,35,48.0,27.0
2009,0.14,0.09,0.0,0.04,0.27,59,47.0,9.0
2009,0.16,0.01,0.0,0.02,0.18,54,47.0,13.0
2009,0.0,0.02,0.0,0.0,0.03,46,47.0,46.0
2009,0.17,0.05,0.0,0.02,0.24,42,47.0,22.0
2009,0.09,0.33,0.2,0.18,0.8,72,46.0,5.0
2009,0.22,0.17,0.0,0.06,0.46,72,46.0,32.0
2009,0.06,0.0,0.0,0.01,0.07,47,46.0,10.0
2009,1.32,0.37,0.0,0.15,1.84,80,45.0,8.0
2009,0.93,0.0,0.0,0.07,1.0,67,45.0,6.0
2009,0.21,0.05,0.0,0.04,0.3,66,45.0,4.0
2009,0.24,0.0,0.0,0.02,0.26,61,45.0,10.0
2009,0.69,0.17,0.0,0.08,0.94,47,45.0,21.0
2009,0.2,0.34,0.0,0.07,0.61,48,43.0,7.0
2009,0.01,0.79,0.0,0.09,0.88,86,42.0,6430.0
2009,0.21,0.0,0.01,0.02,0.24,64,42.0,10.0
2009,0.09,0.0,0.01,0.01,0.11,63,42.0,33.0
2009,0.25,0.14,0.0,0.04,0.44,65,40.0,6.0
2009,0.16,0.0,0.0,0.01,0.17,61,40.0,6.0
2009,0.13,0.28,0.01,0.1,0.53,43,39.0,70.0
2009,0.0,0.02,0.0,0.0,0.02,36,39.0,20.0
2009,0.0,0.04,0.0,0.01,0.05,72,38.0,59.0
2009,0.01,0.05,0.0,0.01,0.07,37,38.0,11.0
2009,0.14,0.05,0.0,0.02,0.21,25,38.0,48.0
2009,0.1,0.0,0.0,0.01,0.11,48,35.0,4.0
2009,0.08,0.01,0.0,0.01,0.09,38,35.0,37.0
2009,0.06,0.3,0.0,0.04,0.39,57,31.0,9.0
2009,0.02,0.0,0.0,0.0,0.02,39,31.0,61.0
2009,0.07,0.0,0.0,0.01,0.08,69,30.0,13.0
2009,0.46,0.1,0.0,0.05,0.61,46,30.0,67.0
2009,0.11,0.01,0.05,0.01,0.18,38,30.0,12.0
2009,0.36,0.02,0.0,0.03,0.41,61,28.0,4.0
2009,0.07,0.01,0.0,0.01,0.09,36,28.0,40.0
2009,0.09,0.01,0.0,0.01,0.11,28,28.0,64.0
2009,0.11,0.01,0.0,0.01,0.13,27,28.0,66.0
2009,0.28,0.3,0.0,0.54,1.12,71,26.0,10.0
2009,0.18,0.0,0.0,0.01,0.19,49,26.0,8.0
2009,0.14,0.01,0.0,0.01,0.16,25,25.0,41.0
2009,0.06,0.0,0.0,0.0,0.06,41,24.0,5.0
2009,0.11,0.0,0.0,0.03,0.14,50,23.0,6.0
2009,0.02,0.0,0.0,0.0,0.02,39,22.0,5.0
2009,0.14,0.13,0.0,0.03,0.31,58,21.0,35.0
2009,0.38,0.14,0.0,0.07,0.59,44,21.0,31.0
2009,0.06,0.04,0.0,0.01,0.11,39,20.0,6.0
2009,0.09,0.0,0.0,0.01,0.1,32,18.0,4.0
2009,0.06,0.03,0.0,0.01,0.1,17,17.0,37.0
2009,0.09,0.0,0.0,0.01,0.1,28,9.0,50.0
2008,0.0,0.02,0.0,0.0,0.02,89,92.0,3717.0
2008,0.6,1.57,0.82,0.27,3.26,86,92.0,111.0
2008,0.55,0.5,1.93,0.13,3.11,83,90.0,63.0
2008,0.07,0.0,0.0,0.01,0.08,73,90.0,22.0
2008,6.62,2.55,2.66,1.01,12.84,93,89.0,1662.0
2008,0.61,0.16,0.49,0.08,1.34,92,89.0,440.0
2008,0.34,0.04,0.36,0.08,0.82,90,89.0,634.0
2008,0.43,0.09,0.04,0.05,0.6,90,89.0,236.0
2008,0.23,0.73,0.02,0.37,1.35,84,89.0,21.0
2008,0.09,0.0,0.16,0.01,0.26,82,89.0,24.0
2008,0.72,0.03,0.0,0.52,1.27,77,89.0,17.0
2008,0.16,0.04,0.08,0.02,0.3,76,89.0,41.0
2008,0.58,0.08,0.02,0.05,0.73,76,89.0,20.0
2008,1.05,0.66,0.0,0.29,2.0,88,88.0,545.0
2008,0.41,0.03,0.0,0.04,0.47,82,88.0,36.0
2008,1.55,0.04,1.19,0.15,2.92,76,88.0,76.0
2008,2.1,1.01,0.01,0.35,3.46,71,88.0,29.0
2008,0.23,0.03,0.0,0.02,0.29,69,88.0,17.0
2008,2.63,1.71,0.83,0.82,5.99,94,87.0,3558.0
2008,0.75,0.46,0.01,0.2,1.42,94,87.0,881.0
2008,0.89,0.39,0.0,0.13,1.4,89,87.0,768.0
2008,0.27,0.02,0.04,0.03,0.36,85,87.0,111.0
2008,0.64,0.0,0.0,0.05,0.7,85,87.0,76.0
2008,0.47,0.55,4.13,0.34,5.48,81,87.0,124.0
2008,0.8,0.47,0.0,0.14,1.42,81,87.0,34.0
2008,0.08,0.0,0.0,0.01,0.09,80,87.0,27.0
2008,0.52,0.27,0.0,0.19,0.98,79,87.0,43.0
2008,0.07,0.05,0.0,0.02,0.13,79,87.0,26.0
2008,0.11,0.0,0.01,0.01,0.13,79,87.0,21.0
2008,0.93,0.56,0.0,0.16,1.66,78,87.0,22.0
2008,0.16,0.01,0.0,0.01,0.18,72,87.0,33.0
2008,1.48,1.0,0.04,0.66,3.18,91,86.0,565.0
2008,0.0,0.59,0.0,0.08,0.67,89,86.0,2386.0
2008,0.71,0.19,0.24,0.13,1.27,86,86.0,433.0
2008,0.71,0.38,0.0,0.12,1.21,85,86.0,105.0
2008,0.49,0.37,0.0,0.1,0.96,82,86.0,73.0
2008,0.07,0.0,0.0,0.01,0.07,78,86.0,18.0
2008,0.1,0.02,0.03,0.01,0.16,77,86.0,39.0
2008,0.06,0.0,0.02,0.0,0.08,76,86.0,23.0
2008,0.49,0.34,0.09,0.15,1.07,75,86.0,95.0
2008,0.24,0.0,0.0,0.41,0.65,73,86.0,5.0
2008,0.36,0.02,0.0,0.03,0.4,68,86.0,87.0
2008,3.4,0.99,0.09,0.45,4.93,93,85.0,1655.0
2008,0.0,0.03,0.0,0.01,0.04,90,85.0,607.0
2008,0.32,0.01,0.0,0.0,0.32,86,85.0,1660.0
2008,0.17,0.02,1.36,0.02,1.57,84,85.0,57.0
2008,2.76,1.72,2.69,0.54,7.72,83,85.0,203.0
2008,1.68,0.45,0.01,0.21,2.35,81,85.0,142.0
2008,0.16,0.13,0.04,0.03,0.37,79,85.0,39.0
2008,0.1,0.0,0.0,0.01,0.11,79,85.0,11.0
2008,0.44,0.31,0.0,0.08,0.83,79,85.0,18.0
2008,0.01,0.02,0.0,0.01,0.04,78,85.0,353.0
2008,0.0,0.01,0.0,0.0,0.02,75,85.0,25.0
2008,0.97,0.4,0.14,0.15,1.67,67,85.0,12.0
2008,0.05,0.04,0.05,0.01,0.15,67,85.0,8.0
2008,0.06,0.05,0.0,0.02,0.13,52,85.0,13.0
2008,0.45,0.01,0.0,0.04,0.5,88,84.0,61.0
2008,0.21,0.09,0.01,0.04,0.35,85,84.0,44.0
2008,0.17,0.28,0.0,0.06,0.5,83,84.0,60.0
2008,0.09,0.84,0.11,0.15,1.19,83,84.0,43.0
2008,0.3,0.0,0.0,0.02,0.33,83,84.0,12.0
2008,0.38,0.19,0.0,0.06,0.63,80,84.0,178.0
2008,0.28,0.51,0.0,0.09,0.89,80,84.0,22.0
2008,0.6,0.01,0.0,0.76,1.37,77,84.0,16.0
2008,0.6,0.0,0.2,0.05,0.85,75,84.0,26.0
2008,0.27,0.02,0.0,0.02,0.31,73,84.0,14.0
2008,0.34,0.02,0.0,0.03,0.38,72,84.0,16.0
2008,0.5,0.03,0.0,0.04,0.58,70,84.0,25.0
2008,0.15,0.02,0.0,0.01,0.19,70,84.0,10.0
2008,0.11,0.0,0.0,0.01,0.11,67,84.0,28.0
2008,0.21,0.0,0.0,0.54,0.75,67,84.0,9.0
2008,0.11,0.0,0.0,0.01,0.12,64,84.0,18.0
2008,1.78,0.24,0.0,0.18,2.2,92,83.0,156.0
2008,15.68,12.76,3.79,3.29,35.52,82,83.0,709.0
